rl_p,lane_busyness,does_amb_change,start_pos,amb_travel_time
0.0,0.5,False,middle,71.24
0.1,0.5,False,middle,71.31
0.2,0.5,False,middle,71.73
0.30000000000000004,0.5,False,middle,70.92
0.4,0.5,False,middle,70.76
0.5,0.5,False,middle,71.04
0.6000000000000001,0.5,False,middle,70.97
0.7000000000000001,0.5,False,middle,70.96
0.8,0.5,False,middle,68.91
0.9,0.5,False,middle,68.19
1.0,0.5,False,middle,70.13
