rl_p,lane_busyness,does_amb_change,start_pos,amb_travel_time
0.0,0.7,False,middle,72.78
0.1,0.7,False,middle,73.06
0.2,0.7,False,middle,74.11
0.30000000000000004,0.7,False,middle,74.32
0.4,0.7,False,middle,74.56
0.5,0.7,False,middle,74.33
0.6000000000000001,0.7,False,middle,74.34
0.7000000000000001,0.7,False,middle,73.84
0.8,0.7,False,middle,74.52
0.9,0.7,False,middle,74.56
1.0,0.7,False,middle,74.32
