102.0,0.0,0.0,2.0
101.0,1.0,2.0,4.0
99.0,2.0,4.0,6.0
96.0,3.0,6.0,8.0
91.0,3.0,8.0,10.0
84.0,3.0,10.0,10.0
77.0,3.0,10.0,10.0
70.0,3.0,10.0,10.0
62.99999999999999,3.0,10.0,10.0
56.0,3.0,10.0,10.0
49.0,3.0,10.0,8.938461538461539
42.0,3.0,10.0,7.861538461538463
35.099999999999994,3.0,10.0,6.784615384615385
28.991444738400943,3.0,9.108555261599054,6.054277630799527
24.043290188254275,3.0,7.948154550146665,5.474077275073334
20.145360049563763,3.0,6.897930138690523,4.948965069345262
17.171562949169555,3.0,5.973797100394207,4.486898550197103
14.982247835983998,3.0,5.189315113185556,4.094657556592778
13.430225908064642,3.0,4.552021927919352,3.776010963959675
12.370448384734374,3.0,4.059777523330258,3.52988876166513
11.67116829520225,3.0,3.6992800895321487,3.3496400447660735
11.222804028671504,3.0,3.4483642665307332,3.224182133265365
10.941590520898302,3.0,3.2812135077731917,3.1406067538865967
10.767968763986318,3.0,3.1736217569120058,3.0868108784560024
10.661906185448402,3.0,3.1060625785379132,3.0530312892689557
10.597557782959342,3.0,3.0643484024890686,3.0321742012445347
10.55868577309073,3.0,3.0388720098686086,3.019436004934303
10.535266310975004,3.0,3.023419462115707,3.0117097310578522
10.521179630042951,3.0,3.0140866809320332,3.007043340466015
10.512714943118254,3.0,3.0084646869247127,3.0042323434623572
10.507631549959541,3.0,3.005083393158701,3.0025416965793514
10.504579861256133,3.0,3.0030516887034278,3.0015258443517157
10.502748252232834,3.0,3.0018316090232915,3.0009158045116435
10.501649072159381,3.0,3.0010991800734503,3.0005495900367243
10.500989486800933,3.0,3.000659585358468,3.000329792679236
10.500593707744656,3.0,3.0003957790562614,3.0001978895281303
10.500356230286343,3.0,3.000237477458308,3.0001187387291526
10.500213740202156,3.0,3.000142490084195,3.000071245042095
10.50012824485222,3.0,3.0000854953499116,3.000042747674957
10.500076947174506,3.0,3.0000512976777483,3.0000256488388763
10.500046168399422,3.0,3.0000307787750637,3.0000153893875297
10.500027701073776,3.0,3.0000184673256642,3.000009233662834
10.500016620656538,3.0,3.0000110804172273,3.0000055402086145
10.500009972398345,3.0,3.0000066482581955,3.0000033241290986
10.500005983440616,3.0,3.0000039889577472,3.0000019944788745
10.50000359006495,3.0,3.0000023933756674,3.000001196687834
10.50000215403918,3.0,3.0000014360257676,3.0000007180128883
10.500001292423576,3.0,3.0000008616155975,3.000000430807797
10.500000775454168,3.0,3.000000516969404,3.0000002584847008
10.500000465272507,3.0,3.000000310181658,3.0000001550908277
10.500000279163515,3.0,3.0000001861089993,3.0000000930545023
10.500000167498115,3.0,3.000000111665405,3.000000055832704
10.500000100498909,3.0,3.0000000669992453,3.000000033499626
10.500000060299357,3.0,3.000000040199552,3.000000020099776
10.500000036179614,3.0,3.000000024119731,3.000000012059862
10.500000021707791,3.0,3.0000000144718344,3.0000000072359208
10.500000013024646,3.0,3.000000008683105,3.000000004341549
10.500000007814833,3.0,3.0000000052098583,3.0000000026049256
10.5000000046889,3.0,3.00000000312591,3.0000000015629573
