rl_p,lane_busyness,does_amb_change,start_pos,amb_travel_time
0.0,0.1,True,middle,54.15
0.1,0.1,True,middle,52.62
0.2,0.1,True,middle,53.13
0.30000000000000004,0.1,True,middle,53.39
0.4,0.1,True,middle,51.66
0.5,0.1,True,middle,51.44
0.6000000000000001,0.1,True,middle,51.95
0.7000000000000001,0.1,True,middle,50.94
0.8,0.1,True,middle,51.2
0.9,0.1,True,middle,51.13
1.0,0.1,True,middle,50.59
