Change Lane,Accelerate,Decelerate,Do no thing
0.0,-15.0,-35.0,-15.0
0.0,-35.0,-105.0,-25.0
-10.0,-25.0,-85.0,-90.0
-5.0,-25.0,-90.0,-45.0
-5.0,-55.0,-75.0,-110.0
27.0,811.0,761.0,1602.0
-1617.0,-844.0,-791.0,-10.0
