Change Lane,Accelerate,Decelerate,Do no thing
0.0,-10.0,-25.0,-10.0
0.0,-30.0,-80.0,-15.0
-5.0,-5.0,-25.0,-20.0
-5.0,-30.0,-50.0,-10.0
-5.0,-40.0,-35.0,-40.0
17.0,424.0,379.0,812.0
-797.0,-437.0,-412.0,-5.0
