Change Lane,Accelerate,Decelerate,Do no thing
0.0,0.0,-10.0,-10.0
0.0,-10.0,-20.0,-10.0
-5.0,5.0,-10.0,0.0
0.0,5.0,-15.0,0.0
-5.0,-15.0,-20.0,-15.0
6.0,142.0,146.0,267.0
-252.0,-124.0,-125.0,0.0
