Change Lane,Accelerate,Decelerate,Do no thing
0.0,-20.0,-40.0,-20.0
0.0,-40.0,-140.0,-30.0
-10.0,-30.0,-100.0,-105.0
-10.0,-30.0,-125.0,-75.0
-5.0,-75.0,-115.0,-145.0
39.0,1058.0,1019.0,2127.0
-2117.0,-1094.0,-1028.0,-12.0
