Change Lane,Accelerate,Decelerate,Do no thing
0.0,-15.0,-35.0,-15.0
0.0,-35.0,-105.0,-25.0
-10.0,-20.0,-80.0,-90.0
-5.0,-25.0,-90.0,-40.0
-5.0,-45.0,-75.0,-105.0
25.0,756.0,715.0,1500.0
-1524.0,-806.0,-736.0,-9.0
