Change Lane,Accelerate,Decelerate,Do no thing
0.0,-25.0,-45.0,-25.0
0.0,-40.0,-145.0,-35.0
-10.0,-30.0,-110.0,-115.0
-10.0,-30.0,-130.0,-85.0
-5.0,-80.0,-115.0,-150.0
42.0,1123.0,1078.0,2258.0
-2285.0,-1164.0,-1109.0,-13.0
