Change Lane,Accelerate,Decelerate,Do no thing
0.0,-25.0,-50.0,-25.0
0.0,-35.0,-145.0,-35.0
-10.0,-30.0,-115.0,-115.0
-10.0,-35.0,-135.0,-90.0
-5.0,-80.0,-135.0,-160.0
43.0,1161.0,1113.0,2387.0
-2408.0,-1243.0,-1189.0,-14.0
