Change Lane,Accelerate,Decelerate,Do no thing
0.0,-20.0,-35.0,-20.0
0.0,-40.0,-120.0,-25.0
-10.0,-25.0,-95.0,-95.0
-10.0,-25.0,-100.0,-60.0
-5.0,-65.0,-100.0,-120.0
27.0,904.0,839.0,1774.0
-1775.0,-919.0,-889.0,-10.0
