Change Lane,Accelerate,Decelerate,Do no thing
0.0,-10.0,-30.0,-10.0
0.0,-30.0,-105.0,-20.0
-5.0,-15.0,-60.0,-65.0
-5.0,-25.0,-70.0,-30.0
-5.0,-45.0,-50.0,-80.0
21.0,650.0,618.0,1259.0
-1271.0,-675.0,-618.0,-7.0
