Change Lane,Accelerate,Decelerate,Do no thing
0.0,-25.0,-40.0,-25.0
0.0,-40.0,-140.0,-30.0
-10.0,-30.0,-100.0,-120.0
-10.0,-30.0,-120.0,-80.0
-5.0,-75.0,-115.0,-145.0
41.0,1088.0,1048.0,2194.0
-2203.0,-1128.0,-1069.0,-12.0
