Change Lane,Accelerate,Decelerate,Do no thing
0.0,-20.0,-40.0,-20.0
0.0,-40.0,-130.0,-25.0
-10.0,-25.0,-95.0,-95.0
-10.0,-30.0,-105.0,-60.0
-5.0,-65.0,-100.0,-120.0
30.0,928.0,863.0,1824.0
-1821.0,-944.0,-909.0,-11.0
