Change Lane,Accelerate,Decelerate,Do no thing
0.0,-25.0,-40.0,-20.0
0.0,-40.0,-140.0,-30.0
-10.0,-30.0,-100.0,-110.0
-10.0,-30.0,-125.0,-75.0
-5.0,-75.0,-115.0,-145.0
40.0,1070.0,1029.0,2151.0
-2150.0,-1100.0,-1040.0,-12.0
