Change Lane,Accelerate,Decelerate,Do no thing
0.0,0.0,0.0,-10.0
0.0,0.0,-20.0,0.0
0.0,0.0,-10.0,0.0
0.0,0.0,-15.0,-5.0
0.0,-15.0,-5.0,0.0
1.0,64.0,47.0,129.0
-131.0,-55.0,-56.0,0.0
