Change Lane,Accelerate,Decelerate,Do no thing
0.0,0.0,0.0,-5.0
0.0,0.0,-20.0,0.0
0.0,0.0,-10.0,0.0
0.0,0.0,-15.0,0.0
0.0,-5.0,-5.0,0.0
0.0,21.0,18.0,47.0
-58.0,-20.0,-23.0,0.0
